ifitm2,cd74,s100a9,eef1a1,s100a8,lyz1,ctsb,rgs2,psap,apoe,basp1,spp1,il1b,rgs1,g0s2,alox5ap,csf3r,glul,sell,gpnmb,vim,ccl4,c1qa,nfkbia,nr4a2,ier3,tnfaip3,sat1,fos,c1qb,h2-ab1,nkg7,mmp9,il7r,ccl5,mxd1,il1rn,h2-aa,itgb2,dusp1,cd83,rplp2,cebpb,klrd1,zfp36,ncf1,jun,s100a6,gng10,hsph1,ets1,cd63,rpl13a,cd79a,thbs1,fosb,npc2,zfp36l2,vmp1,rps18,il2rb,msrb1,atp1b3,sorl1,cxcl2,slc2a3,egr1,rps21,s100a4,rpl10a,gzma,tuba1b,arl4c,ctss,ccr7,rps3,ly9,rab31,hsp90ab1,fn1,cstb,il1r2,ffar2,actn1,cdkn1a,c5ar1,ivns1abp,msl1,cst3,cd69,rnf149,bcl11b,fosl2,id2,ms4a1,h2-eb1,tmem176b,socs3,c1qc,ckap4,plek,ypel3,osm,rps5,lbr,cd55,clec4e,ptafr,myo1f,p2ry13,cd7,pou2f2,eif4b,gm2a,gsn,anxa1,ptgs2,sla,btg2,pten,trem1,cybb,ezr,txn1,nr4a1,plac8,rtn3,dgat2,nfkbiz,tnfaip2,steap4,klf4,selplg,nfkb1,tubb5,mcl1,ctsc,pilra,cnn2,dusp2,efhd2,sun2,ppp1r15a,fcmr,s100a10,pygl,trib1,leprotl1,tgfbi,csrnp1,lrg1,fgl2,rps14,anxa5,pax5,irf8,cd81,h2-ob,evl,hmox1,skap2,itk,mef2c,bank1,vegfa,aa467197,dusp5,st6gal1,fabp5,vpreb3,mcemp1,snrk,blk,lgals3,lgals1,mpp1,cd14,bcl11a,gimap6,sgk1,ab124611,lpl,fcrl1,cd28
0,0,0.172220867142113,0.0218138141120748,0.158331945258581,0,0,0.0794022081550142,0,0,0,0,0,0,0,0,0.0533531149050832,0.00583713578032303,0,0,0,0,0,0,0,0,0.00669405005590259,0.0552899702083479,0,0,0,0.0256650400920159,0,0.019775408052313,0.0308113972290734,0.0613231480624856,0,0,0,0.0224584908703509,0,0,0.0366706875142435,0.0148704414590889,0,0,0,0,0.042305064533089,0,0.0692491319462954,0,0.00743083079186983,0,0,0,0,0.0174028444306517,0,0.0213599202958732,0.0486477142088287,0.0107999541015383,0,0,0,0,0,0.0279475618627749,0,0,0.0160666560828309,0,0.0306771782387387,0.0532489047809019,0,0.0106359897595535,0,0.0775959624538253,0,0,0,0,0.000443934808512635,0,0,0.0688057273063299,0,0,0,0,0.0115625867916719,0.0510748372182484,0,0,0,0,0,0,0,0.00990380989243777,0,0,0,0,0,0.0155106303558634,0.0140469367914154,0.0149418741518159,0,0,0.0461240141961557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00397174980956327,0.00158725781995716,0,0.0189573942420595,0.00224724290612223,0,0,0,0,0.0122477842789464,0,0.0165989817754092,0,0,0,0.0220063574271929,0,0,0,0.00174045835609911,0,0.0182669259107635,0,0,0,0,0,0,0,0,0,0,0.0490141965485744,0,0.0222203001502062,0.0178335703770304,0,0,0,0,0,0,0,0,0.0199510811658266,0,0,0,0,8.9745382668489e-05,0,0,0.00355266005616561,0,0,0,0,0
0,0,0,0,0,0,0.0537119622788087,0,0,0,0,0,0,0,0,0,0,0.00691184127113387,0,0,0.0279560051798866,0,0,0,0,0,0,0,0,0,0,0,0.00271154355325954,0,0,0,0.0750836144718463,0.00287914339755315,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0373119659162176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0219179331413076,0,0,0,0,0,0,0,0.108763371846009,0.111024968019801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0973395283490589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0201748743147569,0,0,0,0,0,0,0,0,0,0.112664522141583,0,0,0,0.0640717131624271,0,0,0,0,0.0535150125238323,0,0,0,0,0,0.0283659220189513,0,0,0,0,0,0.0219839976510842,0,0,0.187585610539278,0,0,0,0,0,0.0904504961908471,0,0,0,0,0,0,0.167237039126188,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0885206814664964,0,0,0,0,0,0,0.00402812828716701,0,0.16537976638258,0,0.359573545549911,0.0109970327187647,0,0,0,0,0,0,0,0,0,0.109151507301398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0706334591741597,0,0,0,0,0,0,0,0,0,0.216161213536609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0814681181292921,0,0,0,0.0427246221230446,0,0,0,0,0,0,0.0226364659796184,0,0.00545945414197993,0,0,0.0519538478314013,0,0.0404831740918828,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0643421071244825,0,0,0,0,0,0,0,0,0,0,0,0.128448413737538,0.0274918859355247,0,0,0,0.0681750697446799,0,0,0,0,0,0.0309218528715664,0,0,0.117626987846495,0,0,0,0,0,0,0.012506264131514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0857868070725639,0.0434487323209055,0,0,0,0,0,0,0,0,0,0,0.0123020176940096,0,0,0,0,0,0,0
0.0613446868879341,0,0.0374375364169758,0,0.0143247308240977,0,0,0,0,0,0,0,0,0,0,0,0.00155923597872518,0,0.00485668271724176,0,0,0,0,0,0.135258616476788,0,0.0842380248913392,0,0,0,0,0.025722159314547,0,0.0108157081930757,0,0,0,0,0.0129837148255641,0,0.00750684193307696,0,0,0.0454722117468656,0.107605932232887,0,0.0185649620628357,0.000680981051108657,0,0.0620746842927849,0,0,0,0,0,0,0,0.0353107189467744,0,0,0,0,0.0123767094178889,0.0247543227901469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.035714640654397,0,0,0,0,0,0.0136822702895075,0,0,0,0,0.0160769475132399,0,0,0.0137675814771371,0,0,0,0,0,0,0,0.0320681686297476,0,0,0,0,0,0,0,0.0431285990322852,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00944329163739051,0,0,0.00197673348396352,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0275353061251148,0.0374696766275206,0,0,0,0,0,0,0.0104231498551957,0,0.00644161960449428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0705366847322825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0213197824937979,0,0,0.0885192154599245,0,0,0.0504264503310154,0,0,0,0,0,0,0,0.0131769979788143,0,0.190716499215958,0,0.102868732398961,0,0,0,0,0,0,0,0.00732608753802858,0.0912092005012677,0,0,0,0,0,0.0235652146254348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.036968686674156,0,0,0,0.0259079400743887,0,0,0,0.0649626252730238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0106397052226523,0,0,0,0.0213957013119418,0.132426708526631,0,0,0,0,0,0,0,0,0,0,0.0748276988946893,0,0,0.0753475581641783,0,0.287584656775292,0,0,0.0761666498161988,0,0,0,0,0,0,0,0,0,0,0.184912985318287,0,0,0,0.0713035391664216,0,0,0,0,0,0,0,0.0207800156319157,0,0,0,0,0,0,0.0120782966488285,0,0,0,0,0,0,0,0,0,0,0.133463535158205,0,0,0.0678970255374863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0681609075125277,0.0965904043628574,0,0,0,0,0.0785534019216569,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0.0889034983614322,0.0442957937286171,0.114816419933447,0,0,0.0119203288593642,0,0.0141792796622144,0,0,0,0,0.0504270459742959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.113875357271051,0,0,0.0411819740597571,0.0697951522594316,0,0,0,0,0.029159539125281,0.0146578847986287,0,0,0.0384676606510025,0,0.0383480510259331,0,0,0,0,0.0703012549218072,0,0,0,0,0,0,0.0226893840026856,0,0,0,0,0,0.00670069205945032,0,0.00405636193096436,0.0286777275224998,0.0111129097523042,0,0,0,0,0,0,0,0,0,0,0,0.0686410368847062,0,0,0,0,0.0196893164891594,0,0,0,0,0,0,0,0,0,0,0,0,0.0483261787230849,0,0,0,0,0.0203850214648354,0,0.0284997210395404,0,0,0,0,0,0,0,0,0,0.028444116716174,0,0,0,0.029116486622307,0,0,0.0275406888735941,0,0,0.00275654158674384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0434938319575413,0,0,0,0,0,0.0234828708366622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0656797524013013,0,0,0,0,0,0,0,0,0,0,0,0,0
0.215138514760789,0.00351139057328323,0.149027624524603,0.16352305593726,0.103539706061969,0,0,0.0429870688792971,0,0,0.0533510179655672,0,0,0.00155994334706341,0,0,0,0,0.077954478739688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.082792176306496,0,0,0,0.0469398083590118,0,0,0.00372775239721382,0,0,0.0208984365667283,0,0,0.0915744466269687,0,0.00518567087787938,0,0.0221376570708551,0,0,0,0,0,0.0971664787650599,0.00911181982985201,0,0.0954803838695272,0,0.0635585764312116,0,0,0,0.0012474850001987,0,0.00728685199018749,0,0.010094515111081,0.0285388733745709,0.031843324058497,0,0,0,0,0.0429655415511321,0,0,0,0.13431328146134,0.043139688703544,0,0,0,0.00641995647926431,0,0,0.0467065227648601,0,0,0.00910378500611487,0,0,0,0,0,0,0,0.0824351628180506,0,0,0,0,0.0697267501004496,0.0874759782534666,0.0418061374555234,0.0981032890607825,0,0,0,0,0,0.0109578574792185,0,0,0,0.0507015284710101,0.0413812454423809,0,0,0,0,0,0.00745086513975587,0.0878625900356434,0,0.0700024543003307,0.0762337231269597,0,0,0,0.0214428620638556,0,0,0.0712069670812275,0.0412562161338545,0.0058023604314542,0,0,0,0,0.0375014541616733,0.00162130676072959,0,0,0,0,0.0311438986947179,0.0235485377244068,0.019360211804285,0,0,0,0.0241328564285919,0,0.00504726207389304,0,0.0309807515490219,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0484139251849677,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0354319906584954,0.208424550460513,0,0.0897819155438224,0.00321174019579667,0.00582099894801942,0.00690857078221107,0,0,0,0,0,0,0,0.070656782617888,0.0329573781275158,0,0,0.0422729244114858,0,0.0938466485596704,0,0.114227412705202,0,0,0,0.000889170331088532,0,0,0,0,0,0,0,0,0,0.0343455694805017,0.068411845093544,2.31200294100941e-05,0,0,0,0,0.0206753914095992,0,0.0188291393094474,0.0928145102120964,0.0317478387529463,0.0100052803053659,0,0,0.0690082992639548,0.0361020272209513,0,0.0320799150640455,0.0142626283657387,0,0,0,0,0,0,0.0391895785599191,0,0.00759306103681518,0,0,0,0.0434755973621267,0,0.0525131313062382,0.0124467223546619,0.0494560179997136,0,0,0.027753792679307,0,0,0,0,0.0295190894502613,0,0,0,0.00726022363667982,0,0,0,0,0.00834515825741318,0,0.072393801812304,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081699220978408,0.0102813226284667,0,0.0291267708622232,0,0,0,0,0,0,0,0,0,0,0,0.00182988196444441,0,0,0,0.000296010492828968,0,0.0223163149200718,0,0,0,0,0,0,0,0,0,0,0,0.0417890074450981,0,0,0,0,0.0291550438992211,0,0,0,0.0340014680878015,0.0285531303306036,0,0,0,0,0,0.040967310948997,0,0,0,0,0,0,0,0.0042264663036123,0.000154009960143901,0,0.00902231132844682,0,0,0.0392252088317031,0,0.080357255519435,0.0170663421493992,0,0,0.0420778852825934,0,0,0,0
0.136497702510822,0.0043953558529307,0.176786370989336,0,0.232352607118913,0,0.0528644391317235,0,0,0,0,0,0,0.00485732785953897,0,0,0.0779538299200169,0,0,0,0,0.0380007809533867,0,0,0,0,0.00199067046604895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0802659881669106,0,0.0132237831076293,0,0,0,0.00421332550956932,0,0,0,0,0,0,0.00609150393147625,0,0,0.0771372744771329,0.0414546835206733,0.0378000036856983,0,0,0,0,0,0,0,0.0333250885306922,0.0229029628343804,0,0,0,0,0,0.0187925702132668,0,0,0,0.0277623529043641,0.00994428387852564,0.0243124747270231,0,0,0.00540037117989922,0,0,0.00807719321595286,0,0,0.00306746580878117,0,0,0.0162158418226679,0,0,0,0,0.0130803759909479,0,0,0.00311489413786588,0,0.0135268653034554,0,0,0,0,0,0,0,0,0,0,0,0,0.0103903859565,0,0.00500031673777601,0,0,0,0,0.0036854792600749,0.0250244734459225,0,0,0.00323881970245728,0.000526629806609273,0.0112554799613678,0,0.00719482002517124,0,0.0257921908315317,0,0.034558692768451,0.0123737696181183,0,0,0,0,0.01808749574466,0.0113254598652072,0,0,0.00525797617594254,0,0.00544413361014284,0,0,0.000760534252388467,0,0,0.0374836719990618,0,0,0,0,0,0,0,0.00711827284686244,0.0205430964734268,0,0,0,0,0,0.0155383707528353,0,0.00332544822262494,0.0443381326149379,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0169325003108353,0,0.275160490494871,0,0.147480655203078,0.462719455322004,0,0,0,0,0,0,0,0.070662697855914,0,0,0.00937399109436962,0,0,0,0,0,0,0,0,0.0458850725905822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0238677817895416,0,0,0,0,0.145578971532088,0,0,0,0,0.110707349613427,0,0,0,0,0,0,0,0.0703651162110684,0,0.0695990537943633,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162547681806121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0347003991223826,0,0.0854640808912699,0,0,0,0,0,0,0.00656656099353688,0,0,0,0,0,0,0,0.233781873601311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0414990193249881,0,0.00789714768849906,0,0,0,0.00308289688246222,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00883250028144548,0,0,0.0240635138815948,0,0,0,0,0,0,0,0,0.0813188241624903,0,0,0,0,0.168897693318669,0.0844378806692393,0.0568063673982097,0,0,0,0.0385609208752675,0,0.00528081490848907,0,0
0,0,0,0,0,0.100803103617098,0.072357597907402,0,0.0209375215064373,0,0,0.0279559903496244,0,0,0,0,0,0.032959230195148,0,0.00937381953412578,0,0,0,0,0,0,0.0110667585039652,0,0,0,0,0.0662896781566863,0.0261347410016499,0.0439397980363937,0,0,0,0,0,0,0,0,0,0.0182715238975921,0,0,0,0.0536093328588913,0,0,0,0.00726189474079175,0,0.0389758630726723,0,0,0.0286069738190886,0,0,0,0,0,0,0,0.0100257977424199,0,0,0,0,0,0,0.0405988979227132,0,0,0,0,0.0239968931349274,0.00663498279221134,0,0.00789739147360495,0.049486933769963,0,0,0,0.0270263904781352,0,0,0,0.0380754500937903,0,0,0,0.0396778019161485,0,0.0327614776068469,0,0,0,0,0,0,0.00727353038122346,0,0,0,0,0,0,0,0,0,0,0,0,0.00290248077215168,0.0537538589199997,0,0,0,0,0,0,0,0.0285985506601323,0,0.0101984235229788,0,0,0,0,0,0.02244008921643,0,0.02177618796727,0,0,0,0,0,0,0,0,0,0.0166390888394199,0.149786497432828,0,0,0,0.0302887868912553,0,0,0,0,0.0921889898404141,0,0,0,0,0,0,0,0,0,0.00872070677273982,0,0,0,0,0.0130817744472926,0,0.000309037309373258,0,0,0.0560874167003659,0.0464495565920659,0,0,0,0,0.00161610379821345,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0.00402943626267192,0,0,0,0,0,0.0380007096588728,0,0,0,0,0,0,0,0.0450292567592996,0,0,0,0,0.110749236134338,0,0,0.039800136584604,0,0,0,0.00106495375818519,0,0,0,0,0.136916048547421,0,0,0,0,0,0,0,0,0,0.00328648877547134,0,0,0,0,0,0,0.0415843348951056,0,0,0,0,0,0.00523945777507973,0,0,0,0.0293469788102478,0,0.0486781020287455,0,0.00361820694007302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0542243717024182,0,0,0,0,0,0,0.0146744045783236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00645697751981859,0,0,0,0,0.00452234728824444,0,0,0.00433537527872086,0,0,0,0,0,0,0,0,0,0,0.0251600758933332,0,0,0.0385439292730011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00024373860160915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0.0575043414297126,0,0,0.00838986985539317,0,0.120173929722263,0,0.00324724068756955,0.249976958989497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.04878529991679,0.0305338414295749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00155630947983658,0,0,0,0,0,0,0.00687283945875757,0,0,0.0880218710629504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0081634599740111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0821896844639788,0,0,0,0,0,0.000168637715414355,0.0271448366918915,0.128557185608349,0,0.261190368629902,0,0,0,0,0,0,0.00923483926145733,0,0,0,0,0,0,0,0.0548296358126994,0.0361630767604523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109464475889169,0,0,0,0,0.0956290678983559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.064023474566689,0,0,0.0749704508196708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076739096329445,0,0,0.020346049297536,0,0,0,0
0,0,0,0,0,0.0268942408615037,0.0258550230576188,0,0.0488322842231013,0,0,0,0.16538051047225,0,0.013177330144701,0,0,0.0422714177953542,0,0,0,0,0,0,0,0.157603562968879,0.103841922263883,0.0274933103779066,0,0,0,0,0,0,0,0,0.0517781434286603,0,0,0.0291490814353206,0.0178684978304636,0,0.0335294969053005,0,0,0,0,0,0,0,0,0,0,0.00886528879478253,0,0,0.0291161103872664,0,0,0,0,0,0,0,0.0882118047674255,0,0,0,0,0,0,0,0,0,0,0.00980770290299395,0.00829504368078996,0,0,0,0,0,0,0,0,0,0,0,0.00489868839140576,0,0,0,0,0,0,0,0.0112965375911421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0970028903225913,0.0280316902438858,0,0.0249642727373608,0,0.023303103597614,0,0,0,0,0,0.00411603963056884,0,0,0.028658482362671,0,0,0,0,0,0,0.00290187931993377,0,0,0,0.0254189643562267,0,0,0,0,0,0,0,0,0,0,0.0222986120101865,0.034199782839099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0229291728507629,0.0144708526963829,0.00449730549803439,0,0,0,0,0.000444036339430721,0,0,0,0,0,0.135259400711939,0,0,0,0,0,0,0,0,0,0,0,0,0.00376193974613882,0,0,0,0,0,0,0,0,0,0,0,0.0364265616159994,0,0.144452065327559,0.0128781832931167,0,0.00202094827006389,0.0907382283935495,0,0.0822779678168613,0.0494173932993347,0,0.073323313721098,0,0,0.00600160254888334,0,0,0.146511574083823,0,0.0157381293015283,0,0,0,0,0.0929997367343999,0.0131088334486892,0,0.0538169499070041,0,0,0.0611747329511799,0,0,0,0,0,0.0134824710134692,0,0.0446753986416304,0,0.0587646348002508,0,0,0,0,0,0.0422767190460947,0,0,0,0,0.0857475554997477,0,0,0.0270076140263618,0,0,0,0,0,0,0,0.00637787052870952,0,0,0.0024240387729359,0,0.000622229577572097,0,0,0.050758524942348,0,0,0,0,0,0,0,0,0,0.0881700109917141,0,0,0,0.0781608429191047,0,0.132732091607157,0,0,0,0,0,0,0,0.0181242374527125,0,0,0,0,0,0,0.097507108760211,0.0406547558097512,0,0,0,0,0,0,0,0,0.0482072440476704,0,0,0,0,0,0,0,0,0,0,0,0,0.000831211197970414,0,0,0,0.0119054115405763,0,0,0,0,0,0,0,0,0,0,0,0.0155745185372142,0,0,0,0,0
0,0,0,0,0,0,0,0,0.0211842905360365,0,0,0,0.359574085893108,0,0.190716241441029,0,0,0.0938442030326049,0,0,0,0,0,0.157603004990416,0,0,0.0170714339559905,0.0337329435605404,0,0,0,0,0,0,0,0,0.0593506781241407,0,0,0,0,0,0.0380634673900214,0,0,0,0,0,0,0,0,0.0170442332162374,0,0,0,0.0110873548628323,0.00109404054912184,0.0020926709542549,0,0,0,0,0,0,0.121019684908541,0,0.112437634346002,0.00601674188587027,0,0,0,0,0,0,0,0,0,0,0,0,0.023459717823754,0,0,0,0,0.0209117428364379,0.00311857996921054,0,0,0,0,0,0,0,0,0,0,0.0504092088393317,0.0158871475002634,0,0.0343163350041569,0,0.0494718707250496,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0834531717201688,0,0,0,0,0.00125311663628398,0,0,0,0,0,0,0.0901577045025612,0,0,0,0,0,0,0,0,0,0,0,0,0,0.118860324561208,0,0,0,0.0104845187371837,0,0,0.0148941311322414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0101282049641286,0,0,0,0,0.0217355551456441,0,0,0.0143316077237172,0,0,0.0504153717529107,0,0,0.00268432564452853,0,0,0,0
0.0125884064283946,0,0.0133598305634877,0,0.019827654776589,0,0,0,0,0,0.00669328456149922,0,0.0109961546070231,0.0842382742104241,0,0,0,0,0.00198939777545765,0,0.0110646140875627,0.045029379064855,0,0.103840497986053,0.0037616526162745,0.0170697643484367,0,0,0,0,0,0,0,0.144788872284813,0,0,0,0,0,0,0,0,0,0,0.0961978086443642,0.00896578481959528,0.0218241966864672,0,0,0.000594386449023914,0.0166451759360707,0,0,0.0472497662972758,0,0.00622541853505804,0,0.0529638997507965,0,0,0,0,0.0102889171530321,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0333602635413734,0,0,0,0,0,0,0,0.0135936006613549,0,0,0,0,0,0,0.00397160537973524,0.149968595634342,0,0.0446613546039194,0,0,0.00292757429127732,0,0,0,0.0123873050253873,0,0,0,0,0,0,0.0293973579852394,0,0.00102282540108343,0,0,0,0,0.0516269267072862,0,0.0125565089383122,0.0246633599261285,0,0,0,0,0,0,0,0,0,0.096526193250248,0,0,0,0,0.101807751920383,0,0.0279730123877488,0,0,0,0.139305868503182,0,0,0.00951730162235263,0,0,0,0,0.0340093911098962,0,0.0708158567065881,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00710225350867026,0,0,0.0176357453123036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0196308850295391
0,0,0,0,0,0.035153438860721,0,0.0345960209889184,0.0258721990947405,0,0.0552835473458014,0,0,0,0.102869881268579,0,0,0.114233996220919,0,0,0,0,0,0.0274954684715009,0,0.0337350361919933,0,0,0.0222848005182302,0,0,0.021133953019456,0,0,0.0258789595216093,0.0588100895644981,0.051595439798062,0,0,0.0560788583559322,0,0,0.0873887958052058,0.00770071869811344,0,0,0,0,0,0,0.0518524145257453,0,0,0,0,0,0,0.0259418461941584,0,0.0167182267816253,0.0100091991122018,0,0,0,0,0.023228734354741,0,0,0,0.00434352409044678,0.00444116485385801,0,0,0.0309080691174697,0,0.00816034754337029,0,0.040601084088491,0,0,0,0,0,0,0,0.0898129600659734,0.00230822347631004,0,0,0,0.018405615981945,0.0114430616250123,0,0,0,0,0,0.0521672125815439,0,0,0.00789805879370557,0,0.0578603959786119,0.000119568146294689,0,0,0,0,0,0,0.0233740417350223,0,0,0,0,0,0.023488648809513,0,0,0,0.0735530159411173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0193253980021437,0,0,0,0,0,0.0213814539081107,0,0,0,0,0.0203293490195674,0,0,0,0,0.000760322891312286,0,0,0,0,0,0,0.0172759633460347,0,0,0,0,0,0.0304979143398166,0.00149190369239875,0,0,0,0,0,0,0,0,0,0.0127910544337535,0.038362915002375,0,0,0.00520127689300999,0,0,0,0
0,0,0.0215877291952631,0.00376912502844318,0,0,0,0.0714698033968578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0222842054592586,0,0,0,0.00506553114055369,0,0,0,0,0,0,0,0.196105904739328,0,0,0.00951764690759631,0,0.0400724875117233,0,0.0366579412031899,0,0,0,0,0,0.0036284257667415,0,0,0.059649407410946,0,0,0,0.0280546818262103,0,0,0,0,0,0,0.102805871202571,0.00953516775289581,0,0,0.000149599901195293,0,0,0,0,0.00115414812334904,0,0,0,0,0,0.00510481800229886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0160258384434285,0,0,0,0,0,0,0,0,0.0208060829288337,0,0,0,0,0,0,0,0,0,0.0377162755476847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00310955812760306,0,0,0,0,0,0,0.0221386399335094,0,0,0,0,0,0,0.00228159310674801,0,0,0,0,0,0,0,0,0.00280301316471716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0178441889887721,0,0,0,0
0,0.0189685336405623,0,0,0.000133398595689466,0,0.101702269564521,0,0.0235738713427046,0.325364800034825,0,0,0,0,0,0,0,0,0,0.0458881949872528,0,0,1.04878405314591,0,0,0,0,0,0,0,0.0138956580575201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0166295831312982,0,0,0,0,0,0,0,0,0,0.0441205424457607,0,0,0,0,0,0,0,0,0,0.0204763571504657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0546024141060925,0,0,0,0,0,0,0,0.06592859275219,0,0.532036601188602,0,0,0,0,0,0,0.0104187029640668,0,0,0,0,0,0,0,0.0619996744847439,0.000508000349187489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0152455045530801,0,0,0,0,0.08658976989677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.028887056643711,0,0,0.0660296419019225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014001595951704,0,0,0.0354277876194436,0,0,0,0
0,0.500608809013124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0305413328082212,0,0,0,0,0,0,0.0138988671510164,0,0,0,0,0.0304280802853915,0,0,0.414948991184823,0,0,0.0993897301141608,0,0,0.00484218001605918,0,0,0,0,0,0,0.0240416995571086,0,0,0.0337408444017068,0,0.00973591909291218,0,0,0,0,0.0262245667430668,0,0,0,0,0,0,0,0.00587746277821907,0,0.00152157382595421,0,0,0,0,0,0.00441002127288504,0,0,0,0,0,0,0,0.00212988952625014,0,0,0,0.0537254330808332,0,0,0.0192518791887846,0,0,0.0223294275269813,0.202537392704488,0,0,0.0128115851104342,0,0,0,0,0.0127717529584677,0,0,0,0,0,0,0.0328511979196402,0,0,0,0.01607688471226,0,0,0.0157464842688093,0,0,0,0,0,0,0.0569239879720545,0,0,0,0,0,0,0.00247686399375866,0,0,0,0,0,0,0,0,0,0.00570727035696312,0.0234023790877005,0,0,0,0,0.00402140585990413,0,0,0,0,0,0,0,0.00849510029352254,0,0.0121520729845592,0,0,0,0,0.0545821855005577,0.00801957743449523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
